method,kappa,size,mode,repeat,position,cost,duration_s
TDRL,2,10,sample1280,4,100,7.9743194580078125,0.05576372146606445
TDRL,2,10,sample1280,5,1,7.027169704437256,0.6531918048858643
TDRL,2,10,sample1280,5,2,7.88475227355957,0.056372642517089844
TDRL,2,10,sample1280,5,3,6.8632917404174805,0.056261539459228516
TDRL,2,10,sample1280,5,4,9.226676940917969,0.056623220443725586
TDRL,2,10,sample1280,5,5,7.3546061515808105,0.055782318115234375
TDRL,2,10,sample1280,5,6,7.638592720031738,0.0578153133392334
TDRL,2,10,sample1280,5,7,6.780302047729492,0.05585980415344238
TDRL,2,10,sample1280,5,8,7.999524116516113,0.055806875228881836
TDRL,2,10,sample1280,5,9,7.580431938171387,0.05581045150756836
TDRL,2,10,sample1280,5,10,9.349239349365234,0.05572676658630371
TDRL,2,10,sample1280,5,11,8.381248474121094,0.05563783645629883
TDRL,2,10,sample1280,5,12,5.5386962890625,0.055669546127319336
TDRL,2,10,sample1280,5,13,7.551692962646484,0.05609273910522461
TDRL,2,10,sample1280,5,14,8.195768356323242,0.055847883224487305
TDRL,2,10,sample1280,5,15,6.781336784362793,0.055769920349121094
TDRL,2,10,sample1280,5,16,7.612542629241943,0.055457115173339844
TDRL,2,10,sample1280,5,17,8.06345272064209,0.05544734001159668
TDRL,2,10,sample1280,5,18,9.453315734863281,0.05552101135253906
TDRL,2,10,sample1280,5,19,7.050161361694336,0.055413246154785156
TDRL,2,10,sample1280,5,20,8.019794464111328,0.05537676811218262
TDRL,2,10,sample1280,5,21,7.436091423034668,0.055579185485839844
TDRL,2,10,sample1280,5,22,6.580867767333984,0.05556941032409668
TDRL,2,10,sample1280,5,23,8.604272842407227,0.055596351623535156
TDRL,2,10,sample1280,5,24,8.429668426513672,0.05745530128479004
TDRL,2,10,sample1280,5,25,9.310861587524414,0.055457353591918945
TDRL,2,10,sample1280,5,26,7.773459434509277,0.05551290512084961
TDRL,2,10,sample1280,5,27,7.749669075012207,0.055541038513183594
TDRL,2,10,sample1280,5,28,7.4203643798828125,0.05569934844970703
TDRL,2,10,sample1280,5,29,9.958236694335938,0.05559086799621582
TDRL,2,10,sample1280,5,30,6.907810211181641,0.05574607849121094
TDRL,2,10,sample1280,5,31,9.056072235107422,0.05552554130554199
TDRL,2,10,sample1280,5,32,6.719031810760498,0.0556483268737793
TDRL,2,10,sample1280,5,33,5.556039333343506,0.05553412437438965
TDRL,2,10,sample1280,5,34,8.349061965942383,0.05550336837768555
TDRL,2,10,sample1280,5,35,8.23039436340332,0.05544328689575195
TDRL,2,10,sample1280,5,36,7.336604595184326,0.055495262145996094
TDRL,2,10,sample1280,5,37,11.282154083251953,0.05549359321594238
TDRL,2,10,sample1280,5,38,8.795890808105469,0.0554351806640625
TDRL,2,10,sample1280,5,39,7.496285915374756,0.055577754974365234
TDRL,2,10,sample1280,5,40,9.430880546569824,0.05563998222351074
TDRL,2,10,sample1280,5,41,7.745899200439453,0.05567479133605957
TDRL,2,10,sample1280,5,42,9.29631233215332,0.05768585205078125
TDRL,2,10,sample1280,5,43,8.264159202575684,0.05574679374694824
TDRL,2,10,sample1280,5,44,8.994956016540527,0.05632305145263672
TDRL,2,10,sample1280,5,45,8.353164672851562,0.05579948425292969
TDRL,2,10,sample1280,5,46,7.714695930480957,0.055696725845336914
TDRL,2,10,sample1280,5,47,5.943497657775879,0.05568265914916992
TDRL,2,10,sample1280,5,48,9.361885070800781,0.055586814880371094
TDRL,2,10,sample1280,5,49,6.764305114746094,0.055615901947021484
TDRL,2,10,sample1280,5,50,5.464449405670166,0.05566549301147461
TDRL,2,10,sample1280,5,51,8.355798721313477,0.0556948184967041
TDRL,2,10,sample1280,5,52,6.341609477996826,0.05558156967163086
TDRL,2,10,sample1280,5,53,8.9190034866333,0.05548286437988281
TDRL,2,10,sample1280,5,54,6.706793785095215,0.05545163154602051
TDRL,2,10,sample1280,5,55,7.52142858505249,0.05550503730773926
TDRL,2,10,sample1280,5,56,8.059907913208008,0.055408477783203125
TDRL,2,10,sample1280,5,57,6.942447662353516,0.055757761001586914
TDRL,2,10,sample1280,5,58,8.022082328796387,0.055438995361328125
TDRL,2,10,sample1280,5,59,9.518787384033203,0.055633544921875
TDRL,2,10,sample1280,5,60,6.555839538574219,0.0572662353515625
TDRL,2,10,sample1280,5,61,8.526456832885742,0.05547952651977539
TDRL,2,10,sample1280,5,62,7.7728447914123535,0.05539751052856445
TDRL,2,10,sample1280,5,63,8.634753227233887,0.05543065071105957
TDRL,2,10,sample1280,5,64,7.1053595542907715,0.055583953857421875
TDRL,2,10,sample1280,5,65,8.268831253051758,0.05553150177001953
TDRL,2,10,sample1280,5,66,6.987204551696777,0.055586814880371094
TDRL,2,10,sample1280,5,67,7.583837509155273,0.05552315711975098
TDRL,2,10,sample1280,5,68,8.029216766357422,0.05743002891540527
TDRL,2,10,sample1280,5,69,7.821944236755371,0.055567026138305664
TDRL,2,10,sample1280,5,70,8.245255470275879,0.055425167083740234
TDRL,2,10,sample1280,5,71,7.797423839569092,0.05543851852416992
TDRL,2,10,sample1280,5,72,8.216763496398926,0.05545783042907715
TDRL,2,10,sample1280,5,73,7.387734889984131,0.055469512939453125
TDRL,2,10,sample1280,5,74,8.522823333740234,0.05541634559631348
TDRL,2,10,sample1280,5,75,8.732778549194336,0.055441856384277344
TDRL,2,10,sample1280,5,76,8.201217651367188,0.05543804168701172
TDRL,2,10,sample1280,5,77,6.946621894836426,0.05544137954711914
TDRL,2,10,sample1280,5,78,7.766979217529297,0.05548095703125
TDRL,2,10,sample1280,5,79,7.795808792114258,0.057373762130737305
TDRL,2,10,sample1280,5,80,6.746192932128906,0.05562162399291992
TDRL,2,10,sample1280,5,81,7.980658531188965,0.055611610412597656
TDRL,2,10,sample1280,5,82,9.79066276550293,0.05563974380493164
TDRL,2,10,sample1280,5,83,7.715585708618164,0.05902290344238281
TDRL,2,10,sample1280,5,84,7.958980083465576,0.05606484413146973
TDRL,2,10,sample1280,5,85,6.544357776641846,0.05557847023010254
TDRL,2,10,sample1280,5,86,6.350353717803955,0.05542182922363281
TDRL,2,10,sample1280,5,87,6.083046913146973,0.055511474609375
TDRL,2,10,sample1280,5,88,7.136729717254639,0.055419921875
TDRL,2,10,sample1280,5,89,8.951828002929688,0.05552172660827637
TDRL,2,10,sample1280,5,90,7.6370062828063965,0.05540919303894043
TDRL,2,10,sample1280,5,91,8.683893203735352,0.055524587631225586
TDRL,2,10,sample1280,5,92,8.823046684265137,0.05541491508483887
TDRL,2,10,sample1280,5,93,8.998540878295898,0.05545353889465332
TDRL,2,10,sample1280,5,94,7.9123406410217285,0.0554962158203125
TDRL,2,10,sample1280,5,95,6.983268737792969,0.055403947830200195
TDRL,2,10,sample1280,5,96,7.865978717803955,0.05540585517883301
TDRL,2,10,sample1280,5,97,8.272789001464844,0.057403564453125
TDRL,2,10,sample1280,5,98,9.070490837097168,0.05543637275695801
TDRL,2,10,sample1280,5,99,8.429739952087402,0.055413007736206055
TDRL,2,10,sample1280,5,100,7.9743194580078125,0.05547761917114258
TDRL,2,20,greedy,1,1,11.154561996459961,0.6910624504089355
TDRL,2,20,greedy,1,2,13.09782600402832,0.1025247573852539
TDRL,2,20,greedy,1,3,11.953194618225098,0.10193347930908203
TDRL,2,20,greedy,1,4,11.010702133178711,0.10099625587463379
TDRL,2,20,greedy,1,5,12.453092575073242,0.10125517845153809
TDRL,2,20,greedy,1,6,11.369285583496094,0.10083675384521484
TDRL,2,20,greedy,1,7,13.403648376464844,0.1009664535522461
TDRL,2,20,greedy,1,8,12.166342735290527,0.10077452659606934
TDRL,2,20,greedy,1,9,10.80407428741455,0.10068917274475098
TDRL,2,20,greedy,1,10,12.098709106445312,0.10067868232727051
TDRL,2,20,greedy,1,11,12.769492149353027,0.11238908767700195
TDRL,2,20,greedy,1,12,11.257887840270996,0.10344481468200684
TDRL,2,20,greedy,1,13,14.121318817138672,0.10154151916503906
TDRL,2,20,greedy,1,14,11.172891616821289,0.10155630111694336
TDRL,2,20,greedy,1,15,11.156169891357422,0.1009371280670166
TDRL,2,20,greedy,1,16,13.77389907836914,0.10168719291687012
TDRL,2,20,greedy,1,17,11.434820175170898,0.1007997989654541
TDRL,2,20,greedy,1,18,10.962130546569824,0.10113525390625
TDRL,2,20,greedy,1,19,13.867290496826172,0.10077118873596191
TDRL,2,20,greedy,1,20,13.875556945800781,0.10110878944396973
TDRL,2,20,greedy,1,21,12.033557891845703,0.10110974311828613
TDRL,2,20,greedy,1,22,11.235331535339355,0.10069084167480469
TDRL,2,20,greedy,1,23,10.748627662658691,0.10083389282226562
TDRL,2,20,greedy,1,24,11.061356544494629,0.10081148147583008
TDRL,2,20,greedy,1,25,11.106107711791992,0.10086631774902344
TDRL,2,20,greedy,1,26,13.157992362976074,0.10064220428466797
TDRL,2,20,greedy,1,27,11.662246704101562,0.10104870796203613
TDRL,2,20,greedy,1,28,15.84300422668457,0.10050725936889648
TDRL,2,20,greedy,1,29,8.700393676757812,0.1005854606628418
TDRL,2,20,greedy,1,30,13.952935218811035,0.10068440437316895
TDRL,2,20,greedy,1,31,12.942023277282715,0.10062766075134277
TDRL,2,20,greedy,1,32,13.395298957824707,0.10074162483215332
TDRL,2,20,greedy,1,33,10.833715438842773,0.10055398941040039
TDRL,2,20,greedy,1,34,13.879119873046875,0.10372495651245117
TDRL,2,20,greedy,1,35,12.251380920410156,0.1019587516784668
TDRL,2,20,greedy,1,36,14.241494178771973,0.10066413879394531
TDRL,2,20,greedy,1,37,12.327954292297363,0.10136866569519043
TDRL,2,20,greedy,1,38,14.276261329650879,0.10048580169677734
TDRL,2,20,greedy,1,39,9.642792701721191,0.10065674781799316
TDRL,2,20,greedy,1,40,11.818429946899414,0.10119485855102539
TDRL,2,20,greedy,1,41,12.268415451049805,0.10082864761352539
TDRL,2,20,greedy,1,42,12.129992485046387,0.1011495590209961
TDRL,2,20,greedy,1,43,11.578750610351562,0.1016550064086914
TDRL,2,20,greedy,1,44,12.15682315826416,0.10080718994140625
TDRL,2,20,greedy,1,45,9.662199974060059,0.10070466995239258
TDRL,2,20,greedy,1,46,11.926689147949219,0.10064816474914551
TDRL,2,20,greedy,1,47,11.75436782836914,0.10083198547363281
TDRL,2,20,greedy,1,48,12.811656951904297,0.10059809684753418
TDRL,2,20,greedy,1,49,13.119321823120117,0.10068035125732422
TDRL,2,20,greedy,1,50,11.322339057922363,0.10055661201477051
TDRL,2,20,greedy,1,51,11.89881420135498,0.10144996643066406
TDRL,2,20,greedy,1,52,12.521208763122559,0.10069775581359863
TDRL,2,20,greedy,1,53,10.663250923156738,0.10042190551757812
TDRL,2,20,greedy,1,54,11.124565124511719,0.10689592361450195
TDRL,2,20,greedy,1,55,13.876383781433105,0.10165858268737793
TDRL,2,20,greedy,1,56,11.654012680053711,0.10071134567260742
TDRL,2,20,greedy,1,57,12.055522918701172,0.10064315795898438
TDRL,2,20,greedy,1,58,11.613343238830566,0.10060811042785645
TDRL,2,20,greedy,1,59,13.192845344543457,0.10091400146484375
TDRL,2,20,greedy,1,60,9.388585090637207,0.10148024559020996
TDRL,2,20,greedy,1,61,9.738088607788086,0.10063767433166504
TDRL,2,20,greedy,1,62,13.057429313659668,0.10139799118041992
TDRL,2,20,greedy,1,63,9.817113876342773,0.10091996192932129
TDRL,2,20,greedy,1,64,11.401933670043945,0.10069632530212402
TDRL,2,20,greedy,1,65,11.329357147216797,0.10087323188781738
TDRL,2,20,greedy,1,66,12.269556045532227,0.10067105293273926
TDRL,2,20,greedy,1,67,12.96810245513916,0.1015326976776123
TDRL,2,20,greedy,1,68,11.747611045837402,0.1023564338684082
TDRL,2,20,greedy,1,69,13.252638816833496,0.10062336921691895
TDRL,2,20,greedy,1,70,13.808250427246094,0.10060715675354004
TDRL,2,20,greedy,1,71,13.649423599243164,0.1008307933807373
TDRL,2,20,greedy,1,72,12.730244636535645,0.10045957565307617
TDRL,2,20,greedy,1,73,11.815150260925293,0.10066604614257812
TDRL,2,20,greedy,1,74,12.622560501098633,0.10041236877441406
TDRL,2,20,greedy,1,75,14.338329315185547,0.10076165199279785
TDRL,2,20,greedy,1,76,11.800737380981445,0.10059857368469238
TDRL,2,20,greedy,1,77,10.656923294067383,0.10083389282226562
TDRL,2,20,greedy,1,78,12.117916107177734,0.1006162166595459
TDRL,2,20,greedy,1,79,14.62244987487793,0.1008458137512207
TDRL,2,20,greedy,1,80,11.092907905578613,0.10063982009887695
TDRL,2,20,greedy,1,81,12.519492149353027,0.11200881004333496
TDRL,2,20,greedy,1,82,14.861000061035156,0.10148000717163086
TDRL,2,20,greedy,1,83,13.381449699401855,0.10459566116333008
TDRL,2,20,greedy,1,84,10.659989356994629,0.10173940658569336
TDRL,2,20,greedy,1,85,12.83446216583252,0.10067605972290039
TDRL,2,20,greedy,1,86,12.031843185424805,0.10088992118835449
TDRL,2,20,greedy,1,87,11.357646942138672,0.10088157653808594
TDRL,2,20,greedy,1,88,14.047365188598633,0.1005241870880127
TDRL,2,20,greedy,1,89,11.327080726623535,0.10043454170227051
TDRL,2,20,greedy,1,90,13.951057434082031,0.1007230281829834
TDRL,2,20,greedy,1,91,12.129335403442383,0.1006772518157959
TDRL,2,20,greedy,1,92,10.810236930847168,0.10049271583557129
TDRL,2,20,greedy,1,93,11.841848373413086,0.10154867172241211
TDRL,2,20,greedy,1,94,12.847009658813477,0.1006474494934082
TDRL,2,20,greedy,1,95,9.852255821228027,0.10068631172180176
TDRL,2,20,greedy,1,96,10.586442947387695,0.10054683685302734
TDRL,2,20,greedy,1,97,10.867830276489258,0.10083127021789551
TDRL,2,20,greedy,1,98,10.731066703796387,0.10054421424865723
TDRL,2,20,greedy,1,99,10.817325592041016,0.10055851936340332
TDRL,2,20,greedy,1,100,13.285167694091797,0.10055875778198242
TDRL,2,20,greedy,2,1,11.154561996459961,0.6614649295806885
TDRL,2,20,greedy,2,2,13.09782600402832,0.10236477851867676
TDRL,2,20,greedy,2,3,11.953194618225098,0.10131144523620605
TDRL,2,20,greedy,2,4,11.010702133178711,0.10195612907409668
TDRL,2,20,greedy,2,5,12.453092575073242,0.10070276260375977
TDRL,2,20,greedy,2,6,11.369285583496094,0.10110044479370117
TDRL,2,20,greedy,2,7,13.403648376464844,0.10059332847595215
TDRL,2,20,greedy,2,8,12.166342735290527,0.10143780708312988
TDRL,2,20,greedy,2,9,10.80407428741455,0.10104727745056152
TDRL,2,20,greedy,2,10,12.098709106445312,0.10085511207580566
TDRL,2,20,greedy,2,11,12.769492149353027,0.10238480567932129
TDRL,2,20,greedy,2,12,11.257887840270996,0.10060405731201172
TDRL,2,20,greedy,2,13,14.121318817138672,0.10074067115783691
TDRL,2,20,greedy,2,14,11.172891616821289,0.10054993629455566
TDRL,2,20,greedy,2,15,11.156169891357422,0.1007993221282959
TDRL,2,20,greedy,2,16,13.77389907836914,0.10078263282775879
TDRL,2,20,greedy,2,17,11.434820175170898,0.10142827033996582
TDRL,2,20,greedy,2,18,10.962130546569824,0.10097742080688477
TDRL,2,20,greedy,2,19,13.867290496826172,0.1012125015258789
TDRL,2,20,greedy,2,20,13.875556945800781,0.1010427474975586
TDRL,2,20,greedy,2,21,12.033557891845703,0.1022341251373291
TDRL,2,20,greedy,2,22,11.235331535339355,0.1004796028137207
TDRL,2,20,greedy,2,23,10.748627662658691,0.1007535457611084
TDRL,2,20,greedy,2,24,11.061356544494629,0.10143041610717773
TDRL,2,20,greedy,2,25,11.106107711791992,0.1016843318939209
TDRL,2,20,greedy,2,26,13.157992362976074,0.10065746307373047
TDRL,2,20,greedy,2,27,11.662246704101562,0.10318207740783691
TDRL,2,20,greedy,2,28,15.84300422668457,0.10668134689331055
TDRL,2,20,greedy,2,29,8.700393676757812,0.10665416717529297
TDRL,2,20,greedy,2,30,13.952935218811035,0.10861659049987793
TDRL,2,20,greedy,2,31,12.942023277282715,0.10659956932067871
TDRL,2,20,greedy,2,32,13.395298957824707,0.1067652702331543
TDRL,2,20,greedy,2,33,10.833715438842773,0.10660171508789062
TDRL,2,20,greedy,2,34,13.879119873046875,0.10683560371398926
TDRL,2,20,greedy,2,35,12.251380920410156,0.1067359447479248
TDRL,2,20,greedy,2,36,14.241494178771973,0.10664153099060059
TDRL,2,20,greedy,2,37,12.327954292297363,0.10689234733581543
TDRL,2,20,greedy,2,38,14.276261329650879,0.10826706886291504
TDRL,2,20,greedy,2,39,9.642792701721191,0.10183477401733398
TDRL,2,20,greedy,2,40,11.818429946899414,0.10241007804870605
TDRL,2,20,greedy,2,41,12.268415451049805,0.10095691680908203
TDRL,2,20,greedy,2,42,12.129992485046387,0.10154104232788086
TDRL,2,20,greedy,2,43,11.578750610351562,0.1004483699798584
TDRL,2,20,greedy,2,44,12.15682315826416,0.10031318664550781
TDRL,2,20,greedy,2,45,9.662199974060059,0.10112738609313965
TDRL,2,20,greedy,2,46,11.926689147949219,0.1007084846496582
TDRL,2,20,greedy,2,47,11.75436782836914,0.1008138656616211
TDRL,2,20,greedy,2,48,12.811656951904297,0.10072517395019531
TDRL,2,20,greedy,2,49,13.119321823120117,0.10070228576660156
TDRL,2,20,greedy,2,50,11.322339057922363,0.10234212875366211
TDRL,2,20,greedy,2,51,11.89881420135498,0.10069417953491211
TDRL,2,20,greedy,2,52,12.521208763122559,0.10049700736999512
TDRL,2,20,greedy,2,53,10.663250923156738,0.10045170783996582
TDRL,2,20,greedy,2,54,11.124565124511719,0.10074400901794434
TDRL,2,20,greedy,2,55,13.876383781433105,0.1004478931427002
TDRL,2,20,greedy,2,56,11.654012680053711,0.10067558288574219
TDRL,2,20,greedy,2,57,12.055522918701172,0.10066676139831543
TDRL,2,20,greedy,2,58,11.613343238830566,0.10660958290100098
TDRL,2,20,greedy,2,59,13.192845344543457,0.10178804397583008
TDRL,2,20,greedy,2,60,9.388585090637207,0.10239815711975098
TDRL,2,20,greedy,2,61,9.738088607788086,0.10056161880493164
TDRL,2,20,greedy,2,62,13.057429313659668,0.10074162483215332
TDRL,2,20,greedy,2,63,9.817113876342773,0.10047483444213867
TDRL,2,20,greedy,2,64,11.401933670043945,0.10055208206176758
TDRL,2,20,greedy,2,65,11.329357147216797,0.10053634643554688
TDRL,2,20,greedy,2,66,12.269556045532227,0.10388708114624023
TDRL,2,20,greedy,2,67,12.96810245513916,0.10688638687133789
TDRL,2,20,greedy,2,68,11.747611045837402,0.1069636344909668
TDRL,2,20,greedy,2,69,13.252638816833496,0.1073765754699707
TDRL,2,20,greedy,2,70,13.808250427246094,0.10894393920898438
TDRL,2,20,greedy,2,71,13.649423599243164,0.10668063163757324
TDRL,2,20,greedy,2,72,12.730244636535645,0.10663175582885742
TDRL,2,20,greedy,2,73,11.815150260925293,0.10694217681884766
TDRL,2,20,greedy,2,74,12.622560501098633,0.1066734790802002
TDRL,2,20,greedy,2,75,14.338329315185547,0.10681748390197754
TDRL,2,20,greedy,2,76,11.800737380981445,0.10664677619934082
TDRL,2,20,greedy,2,77,10.656923294067383,0.10679984092712402
TDRL,2,20,greedy,2,78,12.117916107177734,0.10689496994018555
TDRL,2,20,greedy,2,79,14.62244987487793,0.10827207565307617
TDRL,2,20,greedy,2,80,11.092907905578613,0.10668349266052246
TDRL,2,20,greedy,2,81,12.519492149353027,0.10710358619689941
TDRL,2,20,greedy,2,82,14.861000061035156,0.10652375221252441
TDRL,2,20,greedy,2,83,13.381449699401855,0.10657978057861328
TDRL,2,20,greedy,2,84,10.659989356994629,0.10676765441894531
TDRL,2,20,greedy,2,85,12.83446216583252,0.11229348182678223
TDRL,2,20,greedy,2,86,12.031843185424805,0.10149908065795898
TDRL,2,20,greedy,2,87,11.357646942138672,0.10155177116394043
TDRL,2,20,greedy,2,88,14.047365188598633,0.10156798362731934
TDRL,2,20,greedy,2,89,11.327080726623535,0.10260438919067383
TDRL,2,20,greedy,2,90,13.951057434082031,0.10120701789855957
TDRL,2,20,greedy,2,91,12.129335403442383,0.10071372985839844
TDRL,2,20,greedy,2,92,10.810236930847168,0.10616540908813477
TDRL,2,20,greedy,2,93,11.841848373413086,0.10032129287719727
TDRL,2,20,greedy,2,94,12.847009658813477,0.10050129890441895
TDRL,2,20,greedy,2,95,9.852255821228027,0.10067915916442871
TDRL,2,20,greedy,2,96,10.586442947387695,0.10068225860595703
TDRL,2,20,greedy,2,97,10.867830276489258,0.10073137283325195
TDRL,2,20,greedy,2,98,10.731066703796387,0.10083889961242676
TDRL,2,20,greedy,2,99,10.817325592041016,0.10338115692138672
TDRL,2,20,greedy,2,100,13.285167694091797,0.10089778900146484
TDRL,2,20,greedy,3,1,11.154561996459961,0.7256250381469727
TDRL,2,20,greedy,3,2,13.09782600402832,0.09763622283935547
TDRL,2,20,greedy,3,3,11.953194618225098,0.09679579734802246
TDRL,2,20,greedy,3,4,11.010702133178711,0.09800076484680176
TDRL,2,20,greedy,3,5,12.453092575073242,0.0957803726196289
