kappa,size,instance_index,instance_name,bks_objective,bks_source_category,bks_source_method,bks_source_mode,bks_source_rep,candidate_count,co_best_count_1e-6,co_best_sources_json
2,10,67,N10_K2_M12_I67,6.986643149533346,Metaheuristic,DIWO,,0,29,7,"[{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":6.986643149533346},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":6.986643149533346},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":6.986643149533346},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":6.9866431495333465},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":6.9866431495333465},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":6.986643149533347},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":6.98664314953335}]"
2,10,68,N10_K2_M12_I68,7.637069048033927,Gurobi,Gurobi,,,29,9,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.637069048033927},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":7.637069048034098},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":7.637069048034098},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":7.637069048034098},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.637069048034098},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.637069048034098},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.637069048034098},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.637069048034098},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":7.637069048034098}]"
2,10,69,N10_K2_M12_I69,9.112790183297935,Gurobi,Gurobi,,,29,11,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.112790183297935},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":9.112790225235164},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":9.112790225235164},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":9.112790225235164},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":9.112790225235164},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":9.112790225235164},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":9.112790225235164},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":9.112790225235164},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":9.112790225235164},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":9.112790225235164},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":9.112790225235166}]"
2,10,70,N10_K2_M12_I70,8.522823333740234,DRL,MVMoE,sample1280,,29,10,"[{""candidate_source"":""DRL"",""method"":""MVMoE"",""mode"":""sample1280"",""rep"":"""",""objective"":8.522823333740234},{""candidate_source"":""DRL"",""method"":""TDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":8.522823333740234},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":8.522823394057186},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":8.522823394057186},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":8.522823394057186},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":8.522823394057186},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":8.522823394057186},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":8.522823394057186},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":8.522823394057186},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.522823394057202}]"
2,10,71,N10_K2_M12_I71,7.458572387695312,DRL,Co-HeT,greedy,,29,10,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""greedy"",""rep"":"""",""objective"":7.458572387695312},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":2,""objective"":7.458572802446442},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":7.458572802446442},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.458572802446442},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.458572802446442},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":7.458572802446442},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":7.458572802446443},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.458572802446443},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.458572802446446},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":7.458573341369629}]"
2,10,72,N10_K2_M12_I72,7.479694902862383,Gurobi,Gurobi,,,29,9,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.479694902862383},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":7.479694902862395},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":7.479694902862395},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":7.479694902862395},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.479694902862395},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.479694902862395},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.479694902862395},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.479694902862395},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":7.479694902862395}]"
2,10,73,N10_K2_M12_I73,7.01715513399354,Gurobi,Gurobi,,,29,3,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.01715513399354},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.017155133993544},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":7.017155133993544}]"
2,10,74,N10_K2_M12_I74,5.807890500412073,Gurobi,Gurobi,,,29,15,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":5.807890500412073},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":5.807890553529704},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":5.807890553529704}]"
2,10,75,N10_K2_M12_I75,7.947829246520996,DRL,Co-HeT,sample1280,,29,10,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":7.947829246520996},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":7.947829291729548},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":7.947829291729548},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":7.947829291729548},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.947829291729548},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.947829291729548},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.947829291729548},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.947829291729548},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":7.947829291729548},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.9478292917295486}]"
2,10,76,N10_K2_M12_I76,8.019559096281892,Gurobi,Gurobi,,,29,9,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.019559096281892},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":8.019559184020668},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":8.019559184020668},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":8.019559184020668},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":8.019559184020668},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":8.019559184020668},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":8.019559184020668},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":8.019559184020668},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":8.019559184020668}]"
2,10,77,N10_K2_M12_I77,8.45938437310109,Metaheuristic,ALNS,,1,29,9,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":8.45938437310109},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":8.45938437310109},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":8.45938437310109},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":8.45938437310109},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":8.45938437310109},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":8.45938437310109},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":8.459384373101091},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":8.459384373101091},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.459384373101095}]"
2,10,78,N10_K2_M12_I78,8.831343886646616,Gurobi,Gurobi,,,29,8,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.831343886646616},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":8.831343886646646},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":8.831343886646646},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":8.831343886646646},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":8.831343886646646},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":8.831343886646646},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":8.831343886646646},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":8.831343886646646}]"
2,10,79,N10_K2_M12_I79,8.23182583122965,Gurobi,Gurobi,,,29,4,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.23182583122965},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":8.231826272920731},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":8.231826272920731},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":8.231826272920733}]"
2,10,80,N10_K2_M12_I80,5.257834910713029,Gurobi,Gurobi,,,29,15,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":5.257834910713029},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":5.257834911346436},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":5.257834924949711},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":5.257834924949712}]"
2,10,81,N10_K2_M12_I81,7.612541609872746,Gurobi,Gurobi,,,29,15,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.612541609872746},{""candidate_source"":""DRL"",""method"":""TDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":7.612541675567627},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.612541868694474},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.612541868694474},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.612541868694474},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.612541868694474},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":7.612541868694474},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":7.612541868694474},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":7.612541868694475},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":7.612541868694475},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":7.612541868694475},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":7.612541868694475},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.612541868694475},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":7.612541868694475},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":7.612542152404785}]"
2,10,82,N10_K2_M12_I82,7.203159320341033,Gurobi,Gurobi,,,29,16,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.203159320341033},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":7.20315932034104},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":7.203159320341041},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""greedy"",""rep"":"""",""objective"":7.203159332275391},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":7.203159332275391}]"
