method,kappa,size,mode,robot_num_list,sample_width,training_seed,eval_seed,instance_index,instance_id,instance_filename,objective,distance,tardiness,replay_objective,objective_replay_error,model_objective,model_replay_residual,model_replay_tolerance,feasible,status,tour
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,82,I82,N10_K3_M18_I82.xlsx,11.29154109954834,15.19435214996338,7.388730049133301,11.29154109954834,0.0,11.29154109954834,0.0,3.814697265625e-06,True,SUCCEEDED,"[3,0,4,10,7,1,5,11,9,2,6,12,5,3,7,13,0,1,5,11,1,2,6,12,2,3,7,13,6,0,4,10,8,1,5,11,4,2,6,12]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,83,I83,N10_K3_M18_I83.xlsx,13.45509910583496,20.749500274658203,6.160698890686035,13.45509910583496,0.0,13.45509910583496,0.0,3.814697265625e-06,True,SUCCEEDED,"[1,0,4,10,4,1,5,11,5,2,6,12,0,3,7,13,7,0,4,10,6,1,5,11,3,3,7,13,8,2,6,12,9,0,4,10,2,1,5,11]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,84,I84,N10_K3_M18_I84.xlsx,8.931323051452637,14.97561264038086,2.887032985687256,8.931323051452637,0.0,8.931323051452637,0.0,3.814697265625e-06,True,SUCCEEDED,"[2,0,4,10,1,1,5,11,4,2,6,12,0,3,7,13,3,3,7,13,8,0,4,10,5,2,6,12,6,1,5,11,9,3,7,13,7,1,5,11]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,85,I85,N10_K3_M18_I85.xlsx,12.278070449829102,17.37936782836914,7.176773548126221,12.278070449829102,0.0,12.278070449829102,0.0,3.814697265625e-06,True,SUCCEEDED,"[6,0,4,10,2,1,5,11,9,2,6,12,1,3,7,13,3,3,7,13,5,0,4,10,7,2,6,12,0,1,5,11,4,0,4,10,8,2,6,12]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,86,I86,N10_K3_M18_I86.xlsx,9.77908706665039,14.89236831665039,4.665804862976074,9.77908706665039,0.0,9.77908706665039,0.0,3.814697265625e-06,True,SUCCEEDED,"[8,0,4,10,3,1,5,11,1,2,6,12,9,3,7,13,4,2,6,12,6,0,4,10,5,3,7,13,7,1,5,11,0,2,6,12,2,0,4,10]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,87,I87,N10_K3_M18_I87.xlsx,10.80084228515625,14.568371772766112,7.033312797546387,10.80084228515625,0.0,10.80084228515625,0.0,3.814697265625e-06,True,SUCCEEDED,"[0,0,4,10,3,1,5,11,9,2,6,12,7,3,7,13,6,3,7,13,4,2,6,12,5,0,4,10,8,1,5,11,1,2,6,12,2,1,5,11]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,88,I88,N10_K3_M18_I88.xlsx,11.00467300415039,15.793622016906738,6.215723037719727,11.00467300415039,0.0,11.00467300415039,0.0,3.814697265625e-06,True,SUCCEEDED,"[6,0,4,10,1,1,5,11,8,2,6,12,3,3,7,13,2,1,5,11,9,2,6,12,7,0,4,10,5,3,7,13,0,0,4,10,4,1,5,11]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,89,I89,N10_K3_M18_I89.xlsx,12.46760368347168,19.36503028869629,5.570178031921387,12.46760368347168,0.0,12.467605590820312,1.9073486328125e-06,3.814697265625e-06,True,SUCCEEDED,"[1,0,4,10,2,1,5,11,8,2,6,12,3,3,7,13,9,0,4,10,5,1,5,11,4,3,7,13,6,2,6,12,7,0,4,10,0,2,6,12]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,90,I90,N10_K3_M18_I90.xlsx,11.18540382385254,17.100521087646484,5.270286560058594,11.18540382385254,0.0,11.18540382385254,0.0,3.814697265625e-06,True,SUCCEEDED,"[0,0,4,10,8,1,5,11,3,2,6,12,6,3,7,13,7,2,6,12,5,1,5,11,4,3,7,13,1,0,4,10,9,0,4,10,2,1,5,11]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,91,I91,N10_K3_M18_I91.xlsx,11.06821060180664,15.88717269897461,6.24924898147583,11.06821060180664,0.0,11.06821060180664,0.0,3.814697265625e-06,True,SUCCEEDED,"[8,0,4,10,3,1,5,11,2,2,6,12,6,3,7,13,9,0,4,10,1,2,6,12,4,3,7,13,5,1,5,11,0,3,7,13,7,1,5,11]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,92,I92,N10_K3_M18_I92.xlsx,10.642252922058104,15.587221145629885,5.69728422164917,10.642252922058104,0.0,10.642252922058104,0.0,3.814697265625e-06,True,SUCCEEDED,"[1,0,4,10,3,1,5,11,7,2,6,12,6,3,7,13,8,2,6,12,0,3,7,13,9,0,4,10,5,1,5,11,4,2,6,12,2,0,4,10]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,93,I93,N10_K3_M18_I93.xlsx,12.11581325531006,18.5647029876709,5.666923522949219,12.11581325531006,0.0,12.11581325531006,0.0,3.814697265625e-06,True,SUCCEEDED,"[3,0,4,10,2,1,5,11,5,2,6,12,9,3,7,13,8,2,6,12,4,3,7,13,7,1,5,11,6,0,4,10,0,1,5,11,1,0,4,10]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,94,I94,N10_K3_M18_I94.xlsx,9.505936622619627,14.62950611114502,4.3823676109313965,9.505936622619627,0.0,9.505936622619627,0.0,3.814697265625e-06,True,SUCCEEDED,"[3,0,4,10,5,1,5,11,2,2,6,12,6,3,7,13,7,2,6,12,9,3,7,13,4,1,5,11,0,0,4,10,8,2,6,12,1,1,5,11]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,95,I95,N10_K3_M18_I95.xlsx,13.586129188537598,18.797019958496094,8.375238418579102,13.586129188537598,0.0,13.586129188537598,0.0,3.814697265625e-06,True,SUCCEEDED,"[4,0,4,10,7,1,5,11,9,2,6,12,3,3,7,13,6,2,6,12,5,3,7,13,8,0,4,10,2,1,5,11,0,1,5,11,1,2,6,12]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,96,I96,N10_K3_M18_I96.xlsx,9.564579963684082,13.317137718200684,5.8120222091674805,9.564579963684082,0.0,9.564579963684082,0.0,3.814697265625e-06,True,SUCCEEDED,"[9,0,4,10,4,1,5,11,5,2,6,12,8,3,7,13,7,3,7,13,0,2,6,12,3,1,5,11,2,0,4,10,6,2,6,12,1,1,5,11]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,97,I97,N10_K3_M18_I97.xlsx,11.59895133972168,16.887033462524414,6.310869693756104,11.59895133972168,0.0,11.59895133972168,0.0,3.814697265625e-06,True,SUCCEEDED,"[5,0,4,10,8,1,5,11,1,2,6,12,2,3,7,13,7,1,5,11,0,2,6,12,4,3,7,13,9,0,4,10,6,2,6,12,3,1,5,11]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,98,I98,N10_K3_M18_I98.xlsx,10.483713150024414,17.27123260498047,3.696192979812622,10.483713150024414,0.0,10.483713150024414,0.0,3.814697265625e-06,True,SUCCEEDED,"[6,0,4,10,0,1,5,11,8,2,6,12,2,3,7,13,5,0,4,10,1,3,7,13,4,2,6,12,7,1,5,11,9,1,5,11,3,0,4,10]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,99,I99,N10_K3_M18_I99.xlsx,9.333657264709473,12.49350357055664,6.1738104820251465,9.333657264709473,0.0,9.333657264709473,0.0,3.814697265625e-06,True,SUCCEEDED,"[8,0,4,10,0,1,5,11,2,2,6,12,7,3,7,13,4,0,4,10,6,2,6,12,3,3,7,13,9,1,5,11,5,3,7,13,1,1,5,11]"
HDRL,3,10,greedy,"[4,6,8]",0,1234,20260827,100,I100,N10_K3_M18_I100.xlsx,9.897712707519531,14.8148775100708,4.980547904968262,9.897712707519531,0.0,9.897712707519531,0.0,3.814697265625e-06,True,SUCCEEDED,"[0,0,4,10,8,1,5,11,6,2,6,12,1,3,7,13,7,1,5,11,4,2,6,12,2,3,7,13,3,0,4,10,9,2,6,12,5,0,4,10]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,1,I1,N10_K3_M18_I1.xlsx,8.701971054077148,12.510538101196287,4.893404006958008,8.701971054077148,0.0,8.701971054077148,0.0,3.814697265625e-06,True,SUCCEEDED,"[2,2,6,11,5,1,5,16,6,0,8,12,3,3,9,10,9,0,8,12,1,3,9,10,8,1,5,16,4,0,8,12,7,2,6,11,0,0,8,12]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,2,I2,N10_K3_M18_I2.xlsx,11.001837730407717,14.924005508422852,7.079669952392578,11.001837730407717,0.0,11.001837730407717,0.0,3.814697265625e-06,True,SUCCEEDED,"[0,2,9,17,3,3,7,12,7,0,4,15,4,3,7,12,8,1,8,16,1,1,8,16,9,2,9,17,6,0,4,15,5,2,9,17,2,0,4,15]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,3,I3,N10_K3_M18_I3.xlsx,10.627360343933104,14.634265899658203,6.620454788208008,10.627360343933104,0.0,10.627359390258787,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[0,0,6,17,6,1,8,12,7,2,7,11,1,3,5,14,3,0,6,17,9,2,7,11,5,3,5,14,2,1,8,12,4,3,5,14,8,1,8,12]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,4,I4,N10_K3_M18_I4.xlsx,10.540769577026367,15.748760223388672,5.332777976989746,10.540769577026367,0.0,10.540767669677734,1.9073486328125e-06,3.814697265625e-06,True,SUCCEEDED,"[1,1,4,17,6,3,8,16,8,0,5,12,9,2,6,10,7,2,6,10,5,3,8,16,2,1,4,17,4,0,5,12,3,2,6,10,0,3,8,16]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,5,I5,N10_K3_M18_I5.xlsx,11.136741638183594,15.179798126220703,7.093686103820801,11.136741638183594,0.0,11.136741638183594,0.0,3.814697265625e-06,True,SUCCEEDED,"[8,1,5,17,4,3,8,13,7,2,7,14,6,0,6,15,2,3,8,13,5,0,6,15,1,1,5,17,0,2,7,14,3,1,5,17,9,3,8,13]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,6,I6,N10_K3_M18_I6.xlsx,12.01641082763672,17.355924606323242,6.676898002624512,12.01641082763672,0.0,12.01641082763672,0.0,3.814697265625e-06,True,SUCCEEDED,"[6,0,8,17,1,1,6,11,3,3,5,15,9,2,4,16,0,1,6,11,5,3,5,15,4,2,8,16,8,0,4,17,2,3,5,15,7,2,8,16]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,7,I7,N10_K3_M18_I7.xlsx,8.124177932739258,13.051859855651855,3.19649600982666,8.124177932739258,0.0,8.124177932739258,0.0,3.814697265625e-06,True,SUCCEEDED,"[7,1,4,11,1,3,9,12,2,0,5,17,6,2,7,14,3,0,5,17,5,2,7,14,0,3,9,12,8,1,4,11,9,0,5,17,4,1,4,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,8,I8,N10_K3_M18_I8.xlsx,10.569604873657228,15.299800872802734,5.8394083976745605,10.569604873657228,0.0,10.56960391998291,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[2,3,7,16,8,0,6,13,5,2,5,12,4,1,9,11,1,2,5,12,6,1,9,11,3,0,6,13,0,2,5,12,7,3,7,16,9,3,7,16]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,9,I9,N10_K3_M18_I9.xlsx,9.62306022644043,13.353527069091797,5.892592430114746,9.62306022644043,0.0,9.623058319091797,1.9073486328125e-06,3.814697265625e-06,True,SUCCEEDED,"[4,2,7,15,9,3,6,17,2,1,9,12,3,0,8,11,6,1,9,12,0,0,8,11,8,2,7,15,7,3,6,17,1,1,9,12,5,0,8,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,10,I10,N10_K3_M18_I10.xlsx,11.364058494567873,15.828713417053224,6.89940357208252,11.364058494567873,0.0,11.364058494567873,0.0,3.814697265625e-06,True,SUCCEEDED,"[1,0,5,11,8,3,6,16,6,2,4,10,2,1,9,14,4,1,9,14,7,0,5,11,0,2,4,10,3,3,6,16,5,1,9,14,9,0,5,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,11,I11,N10_K3_M18_I11.xlsx,10.40811252593994,14.886492729187012,5.929732799530029,10.40811252593994,0.0,10.40811252593994,0.0,3.814697265625e-06,True,SUCCEEDED,"[8,0,5,13,2,3,8,17,7,1,6,15,6,2,7,10,9,3,8,17,4,2,7,10,0,1,6,15,5,0,5,13,3,1,6,15,1,0,5,13]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,12,I12,N10_K3_M18_I12.xlsx,8.886896133422852,12.644497871398926,5.129294395446777,8.886896133422852,0.0,8.886896133422852,0.0,3.814697265625e-06,True,SUCCEEDED,"[2,2,7,16,4,3,9,11,5,0,8,13,7,1,5,17,6,1,5,17,9,0,8,13,3,3,9,11,1,2,7,16,0,2,7,16,8,0,8,13]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,13,I13,N10_K3_M18_I13.xlsx,12.635408401489258,15.180174827575684,10.090641021728516,12.635408401489258,0.0,12.635408401489258,0.0,3.814697265625e-06,True,SUCCEEDED,"[4,3,9,17,8,1,5,13,1,2,6,16,7,0,4,10,0,0,4,10,9,3,9,17,5,2,6,16,2,1,5,13,3,0,4,10,6,1,5,13]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,14,I14,N10_K3_M18_I14.xlsx,9.80850601196289,16.17545509338379,3.441556692123413,9.80850601196289,0.0,9.80850601196289,0.0,3.814697265625e-06,True,SUCCEEDED,"[7,2,6,11,5,0,5,13,6,1,9,17,9,3,4,14,0,3,4,14,3,2,6,11,8,0,5,13,2,1,9,17,1,1,9,17,4,2,6,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,15,I15,N10_K3_M18_I15.xlsx,8.729471206665039,12.9707670211792,4.4881744384765625,8.729471206665039,0.0,8.729471206665039,0.0,3.814697265625e-06,True,SUCCEEDED,"[7,2,4,12,5,3,7,15,1,0,9,11,8,1,5,16,9,1,5,16,4,3,7,15,3,2,4,12,2,0,9,11,6,2,4,12,0,3,7,15]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,16,I16,N10_K3_M18_I16.xlsx,10.94153118133545,16.807722091674805,5.075340270996094,10.94153118133545,0.0,10.941530227661133,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[1,3,6,17,9,2,4,15,0,1,5,14,7,0,9,16,3,0,9,16,8,3,6,17,5,2,4,15,2,1,5,14,4,2,4,15,6,3,6,17]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,17,I17,N10_K3_M18_I17.xlsx,10.885265350341797,16.439960479736328,5.330571174621582,10.885265350341797,0.0,10.885265350341797,0.0,3.814697265625e-06,True,SUCCEEDED,"[8,3,6,12,0,0,5,16,2,2,8,17,3,1,9,15,6,2,8,17,7,3,6,12,4,1,9,15,1,0,5,16,5,2,8,17,9,1,9,15]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,18,I18,N10_K3_M18_I18.xlsx,9.9639310836792,14.65212631225586,5.275735378265381,9.9639310836792,0.0,9.963930130004885,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[4,3,6,16,8,0,4,12,6,1,8,15,7,2,9,17,1,2,9,17,3,0,4,12,0,1,8,15,9,1,8,15,2,3,6,16,5,3,6,16]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,19,I19,N10_K3_M18_I19.xlsx,12.765918731689451,17.227602005004883,8.304234504699707,12.765918731689451,0.0,12.765918731689451,0.0,3.814697265625e-06,True,SUCCEEDED,"[4,1,7,10,3,2,5,14,5,3,6,16,7,0,8,12,1,1,7,10,6,0,8,12,8,2,5,14,0,3,6,16,9,3,6,16,2,3,6,16]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,20,I20,N10_K3_M18_I20.xlsx,10.004799842834473,14.311101913452148,5.698497772216797,10.004799842834473,0.0,10.004798889160156,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[3,3,9,10,8,1,4,17,0,2,8,12,2,0,5,16,1,1,4,17,5,0,5,16,6,2,8,12,7,3,9,10,9,0,5,16,4,3,9,10]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,21,I21,N10_K3_M18_I21.xlsx,9.521814346313477,12.72959327697754,6.314034938812256,9.521814346313477,0.0,9.52181339263916,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[2,2,7,12,4,0,4,14,6,3,5,10,9,1,6,15,1,2,7,12,5,0,4,14,8,0,4,14,7,3,5,10,0,1,6,15,3,3,5,10]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,22,I22,N10_K3_M18_I22.xlsx,9.570878028869627,14.54538345336914,4.596373081207275,9.570878028869627,0.0,9.570878028869627,0.0,3.814697265625e-06,True,SUCCEEDED,"[1,2,4,13,9,3,8,10,0,0,9,12,6,1,7,11,5,0,9,12,3,1,7,11,7,3,8,10,8,2,4,13,2,3,8,10,4,1,7,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,23,I23,N10_K3_M18_I23.xlsx,10.57449436187744,15.204473495483398,5.944515228271484,10.57449436187744,0.0,10.57449436187744,0.0,3.814697265625e-06,True,SUCCEEDED,"[3,2,6,13,4,0,9,14,7,3,4,17,0,1,8,16,2,3,4,17,5,0,9,14,8,1,8,16,9,2,6,13,6,0,9,14,1,2,6,13]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,24,I24,N10_K3_M18_I24.xlsx,10.03245449066162,15.582117080688477,4.482792377471924,10.03245449066162,0.0,10.03245449066162,0.0,3.814697265625e-06,True,SUCCEEDED,"[2,1,7,11,3,0,4,14,8,2,9,15,0,3,5,13,6,2,9,15,1,1,7,11,4,3,5,13,9,0,4,14,5,0,4,14,7,3,5,13]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,25,I25,N10_K3_M18_I25.xlsx,10.483720779418944,14.44626235961914,6.52117919921875,10.483720779418944,0.0,10.483720779418944,0.0,3.814697265625e-06,True,SUCCEEDED,"[6,1,8,17,0,2,5,11,1,3,7,12,3,0,9,10,4,3,7,12,9,0,9,10,5,1,8,17,7,2,5,11,2,1,8,17,8,2,5,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,26,I26,N10_K3_M18_I26.xlsx,9.097118377685549,13.03294277191162,5.1612935066223145,9.097118377685549,0.0,9.09711742401123,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[2,0,6,16,1,2,5,17,5,3,7,11,4,1,8,14,8,0,6,16,0,3,7,11,3,1,8,14,9,2,5,17,7,1,8,14,6,3,7,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,27,I27,N10_K3_M18_I27.xlsx,10.193988800048828,14.87019157409668,5.51778507232666,10.193988800048828,0.0,10.193987846374512,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[7,1,4,12,8,3,5,16,9,2,8,14,5,0,6,10,1,2,8,14,2,3,5,16,3,0,6,10,0,1,4,12,4,3,5,16,6,2,8,14]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,28,I28,N10_K3_M18_I28.xlsx,10.472452163696287,15.64413356781006,5.300771236419678,10.472452163696287,0.0,10.472452163696287,0.0,3.814697265625e-06,True,SUCCEEDED,"[3,0,4,15,6,3,9,10,2,1,8,12,0,2,6,13,5,3,9,10,8,2,6,13,7,1,8,12,1,0,4,15,4,2,6,13,9,0,4,15]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,29,I29,N10_K3_M18_I29.xlsx,9.972412109375,15.751537322998049,4.193285942077637,9.972412109375,0.0,9.972412109375,0.0,3.814697265625e-06,True,SUCCEEDED,"[2,3,4,12,1,0,9,10,0,2,6,11,5,1,8,14,8,2,6,11,7,0,9,10,3,1,8,14,4,3,4,12,6,3,4,12,9,2,6,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,30,I30,N10_K3_M18_I30.xlsx,10.903160095214844,15.140159606933594,6.66616153717041,10.903160095214844,0.0,10.903160095214844,0.0,3.814697265625e-06,True,SUCCEEDED,"[0,1,5,13,3,2,8,12,6,3,4,11,8,0,9,17,5,2,8,12,4,3,4,11,9,0,9,17,1,1,5,13,7,0,9,17,2,2,8,12]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,31,I31,N10_K3_M18_I31.xlsx,13.177674293518066,17.112720489501953,9.24262809753418,13.177674293518066,0.0,13.177674293518066,0.0,3.814697265625e-06,True,SUCCEEDED,"[7,3,7,12,9,0,8,16,4,2,4,15,6,1,5,13,3,0,8,16,8,3,7,12,1,1,5,13,0,2,4,15,5,0,8,16,2,3,7,12]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,32,I32,N10_K3_M18_I32.xlsx,10.55422306060791,15.499423027038574,5.609023571014404,10.55422306060791,0.0,10.55422306060791,0.0,3.814697265625e-06,True,SUCCEEDED,"[5,3,6,17,4,1,8,10,8,0,7,13,0,2,5,15,9,3,6,17,3,1,8,10,2,0,7,13,6,2,5,15,7,1,8,10,1,2,5,15]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,33,I33,N10_K3_M18_I33.xlsx,10.859679222106934,15.44794750213623,6.271410942077637,10.859679222106934,0.0,10.859678268432615,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[6,0,5,14,9,1,8,10,4,3,6,17,0,2,4,16,1,2,4,16,8,1,8,10,3,3,6,17,5,0,5,14,2,1,8,10,7,2,4,16]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,34,I34,N10_K3_M18_I34.xlsx,7.489949226379394,12.03883171081543,2.9410672187805176,7.489949226379394,0.0,7.489949226379394,0.0,1.9073486328125e-06,True,SUCCEEDED,"[6,0,7,13,4,3,6,10,9,2,5,12,7,1,8,14,3,1,8,14,8,2,5,12,0,1,8,14,2,3,6,10,1,2,5,12,5,3,6,10]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,35,I35,N10_K3_M18_I35.xlsx,10.627418518066406,15.1412935256958,6.113544464111328,10.627418518066406,0.0,10.627418518066406,0.0,3.814697265625e-06,True,SUCCEEDED,"[7,2,5,10,0,1,4,14,5,3,8,11,6,0,9,17,8,3,8,11,3,0,9,17,2,1,4,14,4,2,5,10,9,2,5,10,1,3,8,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,36,I36,N10_K3_M18_I36.xlsx,8.737459182739258,13.085535049438477,4.389382839202881,8.737459182739258,0.0,8.737459182739258,0.0,3.814697265625e-06,True,SUCCEEDED,"[6,1,8,11,0,0,7,15,2,2,5,10,7,3,9,16,8,2,5,10,4,3,9,16,5,0,7,15,1,1,4,13,3,3,9,16,9,2,5,10]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,37,I37,N10_K3_M18_I37.xlsx,11.772682189941406,16.72303009033203,6.822335243225098,11.772682189941406,0.0,11.772682189941406,0.0,3.814697265625e-06,True,SUCCEEDED,"[1,1,8,14,9,0,4,16,2,2,6,17,0,3,5,13,3,2,6,17,7,3,5,13,6,0,4,16,5,1,8,14,8,1,8,14,4,2,6,17]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,38,I38,N10_K3_M18_I38.xlsx,9.684832572937012,16.21632194519043,3.153343677520752,9.684832572937012,0.0,9.684831619262695,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[7,1,6,12,8,0,8,13,0,3,5,16,3,2,9,17,2,1,6,12,5,3,5,16,1,2,9,17,9,0,8,13,6,0,8,13,4,1,6,12]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,39,I39,N10_K3_M18_I39.xlsx,9.518128395080566,15.753769874572754,3.282487392425537,9.518128395080566,0.0,9.518128395080566,0.0,3.814697265625e-06,True,SUCCEEDED,"[7,0,4,15,6,3,6,14,2,1,9,10,9,2,7,17,3,2,7,17,4,0,4,15,8,1,9,10,1,3,6,14,0,0,4,15,5,2,7,17]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,40,I40,N10_K3_M18_I40.xlsx,10.897311210632324,15.429217338562012,6.365405082702637,10.897311210632324,0.0,10.897310256958008,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[1,1,6,13,2,3,8,14,3,2,5,17,6,0,9,10,5,1,6,13,4,0,9,10,8,2,5,17,0,3,8,14,9,1,6,13,7,1,6,13]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,41,I41,N10_K3_M18_I41.xlsx,11.647882461547852,17.379735946655273,5.916028499603272,11.647882461547852,0.0,11.647882461547852,0.0,3.814697265625e-06,True,SUCCEEDED,"[2,2,8,15,4,1,5,17,6,3,7,10,8,0,6,16,7,0,6,16,3,2,8,15,9,1,5,17,5,3,7,10,1,1,5,17,0,0,6,16]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,42,I42,N10_K3_M18_I42.xlsx,9.564056396484377,14.8484468460083,4.279664993286133,9.564056396484377,0.0,9.56405544281006,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[9,1,6,14,0,0,8,17,3,3,9,16,6,2,5,13,8,2,5,13,7,0,8,17,5,3,9,16,4,1,6,14,1,2,5,13,2,0,8,17]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,43,I43,N10_K3_M18_I43.xlsx,12.068580627441406,16.883460998535156,7.253701210021973,12.068580627441406,0.0,12.068580627441406,0.0,3.814697265625e-06,True,SUCCEEDED,"[8,1,4,14,0,3,5,17,1,2,9,15,6,0,7,13,5,0,7,13,3,3,5,17,9,2,9,15,4,2,9,15,7,1,4,14,2,3,5,17]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,44,I44,N10_K3_M18_I44.xlsx,7.889616966247559,13.40420627593994,2.375027656555176,7.889616966247559,0.0,7.889616966247559,0.0,1.9073486328125e-06,True,SUCCEEDED,"[4,3,9,17,3,0,8,11,5,2,7,14,7,1,6,10,6,2,7,14,9,0,8,11,2,3,9,17,8,1,6,10,1,2,7,14,0,0,8,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,45,I45,N10_K3_M18_I45.xlsx,11.76856517791748,17.16351318359375,6.373617649078369,11.76856517791748,0.0,11.76856517791748,0.0,3.814697265625e-06,True,SUCCEEDED,"[9,0,6,14,1,1,8,13,8,3,7,11,4,2,9,17,7,0,6,14,2,2,9,17,0,1,8,13,6,3,7,11,5,0,6,14,3,3,7,11]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,46,I46,N10_K3_M18_I46.xlsx,10.195717811584473,15.502782821655272,4.888652324676514,10.195717811584473,0.0,10.195716857910156,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[6,0,7,14,9,3,5,11,5,1,9,16,7,2,6,12,3,1,9,16,1,3,5,11,4,2,6,12,8,0,7,14,2,1,9,16,0,1,9,16]"
HDRL,3,10,sample1280,"[4,6,8]",1280,1234,20260827,47,I47,N10_K3_M18_I47.xlsx,10.342955589294434,14.14582061767578,6.540090560913086,10.342955589294434,0.0,10.342955589294434,0.0,3.814697265625e-06,True,SUCCEEDED,"[5,3,7,14,2,2,9,12,4,0,6,15,6,1,5,13,7,2,9,12,1,3,7,14,8,1,5,13,0,1,5,13,3,0,6,15,9,0,6,15]"
